County,License_Number,Establishment_Type,Entity_Name,DBA_Name,Street_Number,Street_Name,City,State_Abbreviation,Zip_Code,Square_Footage,Latitude,Longitude
Tompkins,500064,A,ALDI INC,ALDI 11,505,3RD ST,ITHACA,NY,14850,15000,-76.507226,42.449027
New York,751071,JAC,SOLAR MERIDIAN CORP,WESTSIDE MARKET PLACE,790,11TH AVENUE STORE #4,NEW YORK,NY,10019,0,-73.992487,40.768848
Broome,30424,JAC,WEIS MARKETS INC,WEIS MARKETS #215,412,DAY HOLLOW RD,ENDICOTT,NY,13760,78000,-76.07218,42.110952
Wayne,540135,A,DOLGEN NEW YORK LLC,DOLLAR GENERAL 8643,204,W MILLER ST,NEWARK,NY,14513,10000,-77.097737,43.04566
Kings,731301,A,AL-MEDINA PHARMACY INC,AL-MEDINA PHARMACY,1242,FLATBUSH AVE,BROOKLYN,NY,11226,0,-73.955142,40.640006
Ulster,738172,JAC,SCARBOROUGH FARE LLC,SCARBOROUGH FARE OLIVE,15,N FRONT STREET,NEW PALTZ,NY,12561,0,-74.085896,41.749377
Kings,741821,JAC,SAM DETOX DELI & GRILL INC,SAM DETOX DELI & GRILL,1144,HALSEY STREET,BROOKLYN,NY,11207,0,-73.910828,40.690194
Yates,704344,JACDK,DUDLEY POULTRY INC,DUDLEY POULTRY,910,RT 245,MIDDLESEX,NY,14507,0,-77.264381,42.717523
Warren,520221,JAC,HAPPY JACK SHOPS INC,MRS WHIZZY-FIZZ-POPP'S,4938,LAKE SHORE DR,BOLTON LANDING,NY,12814,900,-73.655401,43.556087
Westchester,551812,A,BUY BUY BABY INC,BUY BUY BABY,1019,CENTRAL PARK AVE,SCARSDALE,NY,10583,35000,-73.823779,40.988427
Broome,724367,A,CHETAN V PATEL,QUALITY MARKET,1206,VESTAL AVENUE,BINGHAMTON,NY,13903,1200,-75.913039,42.089494
Jefferson,735157,JAC,7-ELEVEN INC,A PLUS #40503H,19221,US RT 11 S,WATERTOWN,NY,13601,2400,-75.915871,43.944895
Chemung,714746,JAC,JAMQSB INC,QUICK STOP BEVERAGE AND,900,BROADWAY,ELMIRA,NY,14904,0,-76.816847,42.063127
Dutchess,734410,JAC,MAYA SNACKS & DELI LLC,MAYA SNACKS & DELI,469,MAIN STREET,POUGHKEEPSIE,NY,12601,600,-73.920676,41.701637
Queens,740210,A,ROCKAWAY BEACH MART INC,ROCKAWAY BEACH MART,115-20,BEACH CHANNEL,ROCKAWAY PARK,NY,11694,850,-73.837994,40.581886
Albany,15180,JAC,CUMBERLAND FARMS INC,CUMBERLAND FARMS 1520,1093,RT 9,COHOES,NY,12047,1800,-73.672575,42.502549
Suffolk,738112,JAC,SOLNTSE HOT YOGA LLC,SOLNTSE HOT YOGA,5768,ROUTE 25A UNIT U,WADING RIVER,NY,11792,0,-72.82031,40.944678
Kings,741343,JAC,BATH FRESH DELI AND GROCERY CORP,BATH FRESH DELI & GROCE,2272,BATH AVE,BROOKLYN,NY,11214,0,-73.995435,40.597229
Westchester,551532,A,BELL RICHARD,PELHAM PRODUCE,109,5TH AVE,PELHAM,NY,10803,800,-73.809065,40.912513
New York,628067,A,DUANE READE ET AL PRTS,DUANE READE 14417,568-574,W 125TH ST,NEW YORK,NY,10027,9000,-73.957741,40.815008
Kings,615876,A,RITE AID OF NEW YORK INC,RITE AID 4712,9302,3RD AVE,BROOKLYN,NY,11209,3000,-74.033116,40.618429
Kings,672218,JAC,293 BROADWAY DELI&GROCERY CORP,293 BROADWAY DELI&GRCRY,293,BROADWAY,BROOKLYN,NY,11211,1000,-73.958198,40.708511
Queens,733950,A,RACHEL GROCERY STORE INC,RACHEL GROCERY STORE,86-22,WHITNEY AVE,ELMHURST,NY,11373,1800,-73.878551,40.742065
Albany,15683,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 267,204,HENRY JOHNSON BLVD,ALBANY,NY,12210,2000,-73.75889,42.663388
Bronx,607557,JAC,PLAZA BANI FOOD CORP,LA PLACITA BENILEJA,3001,KINGSBRIDGE TERR,BRONX,NY,10463,1702,-73.901964,40.875907
Nassau,703708,A,TUTAL CONVENIENCE INC,TUTAL CONVENIENCE,567A,BROADWAY,MASSAPEQUA,NY,11758,600,-73.468881,40.681896
Putnam,743384,A,FASTIGGI LINDSAY,SPICE REVOLUTION,161,MAIN ST,COLD SPRING,NY,10516,1000,-73.956005,41.419263
Westchester,552688,A,WALGREEN EASTERN CO INC,WALGREENS #11509,6,MCLEAN AVE,YONKERS,NY,10705,25000,-73.895926,40.92066
Queens,634454,JAC,COUNTRY BOY 1 CORP,COUNTRY BOY DELI&GROCER,97-10,32ND AVE,EAST ELMHURST,NY,11369,2000,-73.871223,40.758927
Dutchess,720206,JAC,HUDSON VALLEY FARMERS MKT LLC,HUDSON VALLEY FRMS MKT,227,PITCHER LANE,RED HOOK,NY,12571,3400,-73.854702,42.027761
Kings,715310,A,FAMILY DOLLAR STORES,FAMILY DOLLAR STORE #31,294-304,MACDOUGAL ST,BROOKLYN,NY,11233,0,-73.908724,40.68055
Erie,745697,A,SIRI ASIAN MARKET LLC,SIRI ASIAN MARKET,357,ONTARIO ST,BUFFALO,NY,14207,1270,-78.899875,42.953895
Rensselaer,380402,A,WALGREEN EASTERN CO INC,WALGREENS #10548,549,HOOSICK ST,TROY,NY,12180,14000,-73.657976,42.739729
Nassau,283132,JAC,A&F BUTCHER INC,A&F MARKET,393,PLANDOME RD,MANHASSET,NY,11030,2500,-73.699848,40.797996
Rensselaer,385542,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 352,95,TROY RD,EAST GREENBUSH,NY,12061,2000,-73.701881,42.620196
Kings,702086,JAC,COLLADO DELI GROCERY CORP,COLLADO DELI GROCERY,221,CENTRAL AVE,BROOKLYN,NY,11221,800,-73.923654,40.697204
Suffolk,742095,JAC,J&G MARKET CORPORATION,WEIR'S COMMUNITY MARKET,495,GRANNY ROAD,MEDFORD,NY,11763,3000,-72.974593,40.850438
New York,625797,A,HEALTHSOURCE PHARMACY II INC,HEALTHSOURCE PHARMACY,120,E 34TH ST,NEW YORK,NY,10016,1200,-73.98014,40.746586
Suffolk,472874,A,JOVAD INC,JOVAD DISCOUNT 99 CENT,10A,E SUFFOLK AVE,CENTRAL ISLIP,NY,11722,1000,-73.200906,40.790916
Westchester,713911,JAC,PACE UNIVERSITY,PACE MART@MORTOLA LIBRY,861,BEDFORD RD,PLEASANTVILLE,NY,10570,300,-73.805183,41.125591
Kings,711270,JAC,ANGEL DELI FOOD CORP,ANGEL DELI FOOD,713,DECATUR ST,BROOKLYN,NY,11233,800,-73.914774,40.683593
Nassau,725345,JAC,BENTO NOUVEAU INC,BENTO SUSHI,5508,SUNRISE HWY,MASSAPEQUA,NY,11758,100,-73.436341,40.678556
Kings,611397,JAC,DANISH CONVENIENCE 6 INC,DANISH CONVENIENCE  STO,7826,3RD AVE,BROOKLYN,NY,11209,1500,-74.028939,40.628653
Kings,742244,JAC,GALLON DELI GROCERY II CORP,GALLON DELI GROCERY II,553,HINSDALE STREET,BROOKLYN,NY,11207,0,-73.897956,40.661241
Suffolk,736291,JAC,RGK MINI MART INC,RGK MINI MART,1427,MAIN ROAD,JAMESPORT,NY,11947,1000,-72.587621,40.947626
New York,626558,A,DUANE READE ETAL PTRS,DUANE READE 14225,2864,BROADWAY,NEW YORK,NY,10025,6760,-73.966046,40.804903
Chautauqua,60001,JAC,BORDEN AUTO WASH ENTERPRISES INC,LAKEWOOD CONVENIENCE ST,184,E FAIRMOUNT AVE,LAKEWOOD,NY,14750,1500,-79.313743,42.09768
Genesee,180150,JAC,ATTICA CITGO LLC,ATTICA CITGO,151,PROSPECT ST,ATTICA,NY,14011,3000,-78.276656,42.871466
Westchester,725180,JAC,6 TITOS DELI & GROCERY CORP,TITOS DELI GROCERY,6,POST ST,YONKERS,NY,10705,1200,-73.896482,40.919998
Oneida,300522,JAC,B&S VILLAGE GROCERY LLC,FALLS VILLAGE MARKET,187,N MAIN ST,ORISKANY FALLS,NY,13425,1500,-75.460787,42.939833
Ulster,740089,JAC,186 MAIN LLC,DELI/CONVENIENCE STORE,186,MAIN STREET,NEW PALTZ,NY,12561,4200,-74.078344,41.746053
Queens,636882,A,FRESH POND NUTRITION CORP,GNCK #8058,66-69,FRESH POND RD,RIDGEWOOD,NY,11385,1000,-73.897079,40.706783
Bronx,606151,JAC,CACHET DELI FOOD CORP,CACHET DELI FOOD,1425,MACOMBS RD,BRONX,NY,10452,800,-73.917638,40.84133
Niagara,295595,JABCD,CRAFTS&CREATIONS INC,KENYONS VARIETY,6550,ROBINSON RD,LOCKPORT,NY,14094,7000,-78.678844,43.131826
Kings,709771,JAC,EXCLUSIVE DECORATORS INC,EXCLUSIVE DECORATORS,162,WILLIAMSBURG ST EAST,BROOKLYN,NY,11211,800,-73.95908,40.704483
Kings,614965,A,UTICA AVE NEWSTAND & GROCERY INC,UTICA AVE NEWSTAND&GRCY,1251,UTICA AVE,BROOKLYN,NY,11203,1000,-73.929337,40.641905
New York,626615,A,DUANE READE ETAL PRTS,DUANE READE 14155,2,PENN PLZ,NEW YORK,NY,10119,7650,,
Rensselaer,743998,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP #354,1540,COLUMBIA TPKE,CASTLETON ON HUDSO,NY,12033,2000,-73.690382,42.577752
Livingston,732533,A,WALGREEN EASTERN CO INC,WALGREENS #18168,40,EAST STATE STREET,MOUNT MORRIS,NY,14510,10864,-77.867908,42.727885
Erie,142464,JAC,ROC CITY MARKET INC,CITYWIDE FOOD MARKET,137,MAPLE ST,BUFFALO,NY,14204,4500,-78.863215,42.896599
Greene,190141,A,FAMILY DOLLAR STORES OF NY INC,FAMILY DOLLAR #5499,388,MAIN ST,CAIRO,NY,12413,7637,-73.995861,42.297238
Clinton,721660,JAC,MATT JABAUT HOLDINGS INC,JABAUTS DELI,120,CORNELIA ST,PLATTSBURGH,NY,12901,1500,-73.459596,44.69898
Westchester,710870,JAC,M & G FUEL SOLUTIONS LLC,M & G FUEL SOLUTIONS,457,MAMARONECK AVE,WHITE PLAINS,NY,10605,0,-73.760634,41.023043
New York,744851,JAC,CANTIFLAS MEXICAN DELI CORP,CANTIFLAS MEXICAN DELI,1916,3RD AVENUE,NEW YORK,NY,10029,0,-73.944837,40.791356
Nassau,280587,A,TUZZOLO THOMAS,HORN OF PLENTY,1630,HILLSIDE AVE,NEW HYDE PARK,NY,11040,720,-73.68319,40.749144
Kings,750390,A,BUYK CORP,BUYK,8904,5TH AVE,BROOKLYN,NY,11209,0,-74.027821,40.619631
Queens,734048,JAC,3 IN 1 DELI GROCERY INC,3 IN 1 DELI GROCERY,131-11,JAMAICA AVENUE,RICHMOND HILL,NY,11418,1200,-73.820728,40.70209
Kings,740827,JAC,BUY BETTER FOODS INC,BUY BETTER FOODS,372,KOSCIUSZKO ST,BROOKLYN,NY,11221,900,-73.939832,40.691951
Nassau,735997,JAC,COCO CONFECTIONS AND COFFEE LLC,COCO COFFEE CONFECTIONS,365,GLEN COVE AVE,SEA CLIFF,NY,11579,0,-73.634383,40.84075
Bronx,749109,JAC,LOS 4 CHAROS DELI GROCERY CORP,LOS 4 CHAROS DELI GROCE,1437,BEACH AVE,BRONX,NY,10460,1600,-73.867038,40.836293
New York,621661,A,LIN SISTER HERB SHOP INC,L S,4,BOWERY ST,NEW YORK,NY,10013,1800,-73.997482,40.714205
St. Lawrence,704486,JAC,KENT DANIEL & LANE MEGAN,KENT FAMILY GROWERS,1301,COUNTY RTE 31,LISBON,NY,13658,0,-75.239837,44.783877
Orange,729954,JACD,FINDING HOME FARMS LLC,FINDING HOME FARMS,140,EATONTOWN RD,MIDDLETOWN,NY,10940,6000,-74.548586,41.386538
New York,745578,JAC,140 CENTRE FINEST DELI CORP,140 CENTRE FINEST DELI,140,CENTRE ST,NEW YORK,NY,10013,500,-74.000534,40.717256
Fulton,170123,A,DOLGEN NEW YORK LLC,DOLLAR GENERAL #10752,37,ARTERIAL PLAZA,GLOVERSVILLE,NY,12078,6000,-74.324853,43.057495
Suffolk,737598,JAC,BOLLA OPERATING LI CORP,KINGS MEDFORD&OAK C-STO,113-07,MEDFORD AVENUE,PATCHOGUE,NY,11772,900,-73.007288,40.769851
Ulster,510679,JAC,CUB MARKET INC,CUB MARKET,3203,RT 212,BEARSVILLE,NY,12409,1100,-74.15541,42.041218
Erie,745666,JAC,1066 SHERIDAN RIVE LLC,DBL EXPRESS,1066,SHERIDAN DR,TONAWANDA,NY,14150,1500,-78.895067,42.98072
Westchester,551412,JAC,VAL BEN CORP,HERITAGE MEAT MARKET,8,HERITAGE CENTER RT 202,SOMERS,NY,10589,1000,,
Nassau,718106,JAC,KUNI INC,7 ELEVEN STORE #37058A,150,MERRICK RD,MERRICK,NY,11566,1500,-73.554037,40.654034
Kings,610637,JAC,BROTHERS INTL FOOD INC,GOURMET PLAZA,1663-1669,E 13TH ST,BROOKLYN,NY,11229,7500,-73.960125,40.608568
Monroe,735875,JAC,ELLIS SHAMIEKA,TOO PRETTY TO EAT,560,W RIDGE RD,ROCHESTER,NY,14615,1100,-77.641865,43.201731
Queens,742342,JAC,ELMHURST SUPERMARKET INC,SF SUPERMARKET,45-16,83RD ST.,ELMHURST,NY,11373,13030,-73.881645,40.741285
Kings,610824,JAC,CANGEMI CORP,RUSSOS MOZZARELLA&PASTA,363,7TH AVE,BROOKLYN,NY,11215,2000,-73.982411,40.665881
Kings,611691,JAC,GREAT GREEN SUPERMARKET INC,GREAT GREEN SUPERMARKET,6614,BAY PKWY,BROOKLYN,NY,11204,4200,-73.982362,40.612941
Rockland,390611,A,FAMILY DOLLAR STORES OF NY INC,FAMILY DOLLAR #2246,238-B,N MAIN ST,SPRING VALLEY,NY,10977,0,-74.04151,41.123336
Genesee,749524,JABC,CLEERE MARNY & DAVID,MCPHERSON ORCHARDS,7971,OATKA TRAIL,LE ROY,NY,14482,0,-77.955356,43.015421
Erie,742345,JAC,MORIARTY MEATS LLC,MORIARTY MEATS,1650,ELMWOOD AVE,BUFFALO,NY,14207,1,-78.878553,42.941716
Suffolk,721807,JAC,MIDPOINT MART INC,MOBIL,171,CARLETON AVE,EAST ISLIP,NY,11730,0,-73.192243,40.738885
Erie,149931,JAC,CONSUMERS BEVERAGES INC,CONSUMERS BEVERAGES,444,CAYUGA RD,CHEEKTOWAGA,NY,14225,12000,-78.744402,42.942572
Kings,710718,A,CARE FAST PHARMACY INC,CARE FAST PHARMACY,3771,NOSTRAND AVE,BROOKLYN,NY,11235,2000,-73.940195,40.591932
Erie,736910,JAC,J & J SUNRISE CORPORATION,SUGANDHA GROCERY & HALA,1105,BROADWAY ST #1,BUFFALO,NY,14212,1500,-78.833963,42.894117
Ulster,723300,A,A & J MART INC,MOBIL MART,1146,ROUTE 32,ROSENDALE,NY,12472,1800,-74.075172,41.847957
Ulster,510600,A,FAMILY DOLLAR STORES OF NY INC,FAMILY DOLLAR #4003,781,E CHESTER ST,KINGSTON,NY,12401,9000,-73.99061,41.958784
Bronx,607508,JAC,FIFTH TOWER GROCERY CORP,COMPARE SUPERMARKET,1091,BOSTON RD,BRONX,NY,10456,2000,-73.905132,40.827088
Kings,615181,A,CVS ALBANY LLC,CVS PHARMACY 02700,1402,SHEEPSHEAD BAY RD,BROOKLYN,NY,11235,13000,-73.954652,40.587512
Onondaga,722561,JAC,SONBYRNE SALES INC,BYRNE DAIRY #119 S BAY,5723,SOUTH BAY RD,CICERO,NY,13039,4400,-76.113948,43.146276
Bronx,743460,JAC,MERAN DELI GROCERY CORP,MERAN DELI GROCERY,1082,OLMSTEAD AVENUE,BRONX,NY,10472,0,-73.853539,40.829064
Bronx,717587,JAC,J A M W DELI & GROCERY CORP,HILL TOP DELI,1253,CASTLE HILL AVE,BRONX,NY,10462,0,-73.851332,40.833147
Kings,724378,JAC,DEVPOOJA DELI GROCERY INC,SANDWICH FACTORY,336,BUTLER STREET,BROOKLYN,NY,11217,0,-73.981642,40.680074
Kings,710170,JAC,EL ZAHRA HALAL MEAT CORP,EL ZAHRA HALAL MEAT,6926,5TH AVE,BROOKLYN,NY,11209,1500,-74.021251,40.632887
New York,720963,JAC,MILK AND HOPS 2 LLC,MILK AND HOPS,166,9TH AVE.,NEW YORK,NY,10011,1500,-74.002548,40.7448
Bronx,729215,JAC,AC MEAT MARKET & PRODUCE CORP,AC MEAT MARKET & PRODUC,1812,ARCHER STREET,BRONX,NY,10460,1000,-73.866717,40.837549
Monroe,707722,JAC,MALCHO'S 480 PLANK ROAD LLC,MALCHO'S 480 PLANK RD,480,PLANK RD,WEBSTER,NY,14580,1500,-77.507317,43.1824
Schuyler,440061,A,DOLGEN NEW YORK LLC,DOLLAR GENERAL 6915,142,N CATHERINE ST,MONTOUR FALLS,NY,14865,0,-76.845823,42.349576
Bronx,750342,JAC,263 GOURMET INC,263 GOURMET DELI,263,WEST KINGSBRIDGE ROAD,BRONX,NY,10463,0,-73.905332,40.873008
Nassau,719359,JAC,STOP & SHOP SUPERMARKET CO LLC TH,STOP & SHOP #2582,85,E PARK AVE,LONG BEACH,NY,11561,55000,-73.661918,40.588673
Onondaga,735244,JAC,7-ELEVEN INC,A PLUS #40425H,419,E TAFT RD.,SYRACUSE,NY,13212,3000,-76.128574,43.123293
Bronx,721516,JAC,SOTO GROCERY & DELI #2 INC,SOTO GROCERY & DELI #2,3308,BAILEY AVE,BRONX,NY,10463,0,-73.901046,40.879802
Nassau,729421,JAC,TASTE OF NEW YORK BEER AND GROCER,NEW YORK MARKETPLACE &,1230,OLD COUNTRY ROAD STE B,WESTBURY,NY,11590,14000,-73.554469,40.755701
Ulster,719710,JAC,CARAWAY TEA CO LLC,CARAWAY TEA CO,271,UPPER NORTH RD,HIGHLAND,NY,12528,13000,-73.964473,41.755148
Queens,734519,A,UNION CONVENIENCE STORE INCE,UNION CONVENIENCE STORE,162-16,UNION TURNPIKE,FRESH MEADOWS,NY,11366,990,-73.805097,40.721208
Kings,722703,JAC,STOP 1-45 FOOD MART CORP,STOP 1-45 FOOD MART,1975,UNION STREET,BROOKLYN,NY,11233,1000,-73.922943,40.667384
Suffolk,473462,JAC,LAIBA INC,PJ VILLAGE GROCERY,328,MAIN ST,PORT JEFFERSON,NY,11777,1500,-73.067525,40.944242
Suffolk,472638,A,CVS ALBANY LLC,CVS PHARMACY 02059,1012,LITTLE EAST NECK RD N,WEST BABYLON,NY,11704,8250,-73.358644,40.723685
Monroe,260971,A,TJX COMPANIES INC,TJ MA,3349,MONROE AVE,ROCHESTER,NY,14618,10000,-77.538251,43.102752
Kings,614035,JAC,J&J HOOPER FOOD CORP,J&J HOOPER FOODS,396-398,HOOPER ST,BROOKLYN,NY,11211,1250,-73.952125,40.710074
Nassau,737208,JAC,PINO REAL GROCERY CORP,PINO REAL GROCERY,118,N FRANKLIN STREET,HEMPSTEAD,NY,11550,3000,-73.627929,40.709979
Suffolk,471885,A,EMEK CORP,CITGO FOOD MART,236,LARKFIELD RD,EAST NORTHPORT,NY,11731,500,-73.324798,40.877214
Kings,736584,A,AMP USA INC,DUAL EAST WEST MARKET,321,BROADWAY,BROOKLYN,NY,11211,1600,-73.956881,40.708052
Bronx,721121,A,FAMILY DOLLAR STORE OF NY INC,FAMILY DOLLAR STORE #31,939,E TREMONT AVE,BRONX,NY,10460,0,-73.883183,40.841492
Onondaga,702485,JAC,MIAMI DELI OF SYRACUSE INC,MIAMI DELI OF SYRACUSE,700,MIDLAND AVENUE,SYRACUSE,NY,13205,1000,-76.153905,43.031577
Bronx,708878,JAC,ALEX MINI MARKET CORP,ALEX MINI MARKET,2865,WHITE PLAINS RD,BRONX,NY,10467,1100,-73.867342,40.867512
Kings,715494,JAC,M PERRICONE LLC,ANTHONYS BUTCHER & DELI,7324,THIRD AVE,BROOKLYN,NY,11209,1200,-74.027473,40.632251
New York,745910,JAC,JUICE PRESS LLC THE,JUICE PRESS,817,LEXINGTON AVE,NEW YORK,NY,10065,0,-73.966507,40.764509
New York,626220,JAC,GOLDEN PINEAPPLE AVE D CORP,COMPARE STR #687,71-75,AVENUE D,NEW YORK,NY,10009,6000,-73.976962,40.722405
Kings,745132,JAC,PEP BAKE HOUSE & COFFEE SHOP LLC,PEP BAKE HOUSE & COFFEE,532,NEPTUNE AVE.,BROOKLYN,NY,11224,0,-73.974081,40.579885
Erie,746177,A,BUFFALO HALAL FOOD & GROCERY INC,BUFFALO HALAL FOOD&GROC,2577,BAILEY AVE.C,BUFFALO,NY,14215,1100,-78.813677,42.924926
Suffolk,474453,JAW,JASON'S VINEYARDS INC,JASON'S VINEYARD,1785,MAIN RD,JAMESPORT,NY,11947,6000,-72.576076,40.953327
Rockland,390341,A,NISSAR AHMED,DEPOT DELI,6,SO MAIN ST,PEARL RIVER,NY,10965,1000,-74.021669,41.058784
Erie,147507,JABC,PRIN SEN INC,BUZ N BEE FOOD SHOPPE,2097,SENECA ST,BUFFALO,NY,14210,7200,-78.809268,42.854949
New York,629206,A,O&CO COLUMBUS CIRCLE INC,O&CO,10,COLUMBUS CIRCLE STE 111,NEW YORK,NY,10019,130,-73.982344,40.768189
Nassau,750006,JACH,BLUEBIRD CHOCOLATES INC,BLUEBIRD CHOCOLATES,8,AUDREY AVE,OYSTER BAY,NY,11771,0,-73.530876,40.872739
Bronx,705742,JAC,744 EAST TREMONT CORP,MI ANTILLANA FRUIT AND,744,E TREMONT AVE,BRONX,NY,10457,1400,-73.889522,40.844622
Steuben,460152,JAC,FUSCO DAVID M&AUDRA R,HATFIELDS CASH&CARRY,113,GANSEVOORT ST,BATH,NY,14810,2400,-77.315577,42.33641
Bronx,711869,JAC,239 INTERNATIONAL DELI DISCOUNT C,239 INTERNATIONAL DELI,239,E 181 ST,BRONX,NY,10457,0,-73.900416,40.854334
Dutchess,136200,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 302,1200,DUTCHESS TNPK,POUGHKEEPSIE,NY,12603,2400,-73.84696,41.721746
Erie,142891,JAC,I&A FOOD MARKET LLC,I&A FOOD MARKET,1445,E DELAVAN AVE,BUFFALO,NY,14215,1500,-78.803197,42.922756
Kings,671762,JAC,2673 PITKIN DELI INC,2673 PITKIN DELI,2673,PITKIN AVE,BROOKLYN,NY,11208,800,-73.873308,40.675199
Nassau,283526,JAC,PIGATT ANDRE,SUNDIAL HRBS&HBT FDS,538,JERUSALEM AVE,UNIONDALE,NY,11553,1000,-73.596918,40.701166
Suffolk,720518,JAC,SPEEDWAY LLC,SPEEDWAY #07673,870,OLD COUNTRY RD,RIVERHEAD,NY,11901,0,-72.67018,40.934301
Kings,719289,A,HUA XING GROCERY INC,HUA XING GROCERY,5701,FORT HAMILTON PKWY,BROOKLYN,NY,11219,0,-74.003478,40.634485
Bronx,751083,JAC,784 DELI GROCERY INC,784 DELI GROCERY,784,E 163RD STREET,BRONX,NY,10456,0,-73.902838,40.822645
Kings,737211,JAC,BOLLA OPERATING CORP,KINGS FLATBUSH EXT C-ST,185,FLATBUSH AVE EXT,BROOKLYN,NY,11201,0,-73.98363,40.694453
Queens,732580,A,MEI KANG INC,MEI KANG,45-74B,KISSENA BLVD,FLUSHING,NY,11355,1000,,
Clinton,95177,JAC,MALCOLM II&CO INC,EXPRESS LANE GROCERY &,20,BROAD ST,PLATTSBURGH,NY,12901,1000,-73.455411,44.69513
Monroe,260044,JAC,OZNOR CORP,CLAWSONS DELI & GROCERY,1231,AYRAULT RD,FAIRPORT,NY,14450,1800,-77.421485,43.079178
Orange,712220,JAC,RED BERRY FARM INC,RED BERRY FARM,357,RT 211 EAST,MIDDLETOWN,NY,10940,4000,-74.39632,41.4553
Suffolk,706203,A,AMAZING 99 CENT DISCOUNT INC,AMAZING 99 CENT DISCOUN,733,OLD COUNTRY RD,RIVERHEAD,NY,11901,2000,-72.666863,40.9347
Steuben,460068,JABC,PRATTSBURGH MARKET PLACE LLC,PRATTSBURG MARKET PLACE,1,MAIN ST,PRATTSBURG,NY,14873,9000,-77.289081,42.523597
Ulster,510500,A,DOLGEN NEW YORK LLC,DOLLAR GENERAL #6514,3139,RT 9W,SAUGERTIES,NY,12477,7500,-73.954787,42.057142
Suffolk,474983,A,DOLLAR TREE STORES INC,DOLLAR TREE #4856,2044,STATE ROUTE 112,MEDFORD,NY,11763,10000,-73.002315,40.809242
New York,730231,A,ALGANAD INC,ALGANAD GROCERY STORE,160,ORCHARD STREET,NEW YORK,NY,10002,1800,-73.988735,40.721049
Erie,141470,A,FAMILY DOLLAR STORES OF NY INC,FAMILY DOLLAR 5132,438,SOUTH PARK AVE,BUFFALO,NY,14204,6000,-78.863514,42.871557
Delaware,120101,JAC,MIRABITO HOLDINGS INC,QUICKWAY FOOD 59,1,W MAIN ST,SIDNEY,NY,13838,1920,-75.38991,42.313021
Westchester,739630,JAC,REYES DELLI LLC,REYES DELLI,274,RIVERDALE AVE.,YONKERS,NY,10705,1500,-73.900817,40.923396
Erie,748386,JAC,ALANWAR MARKET INC,ALANWAR MARKET,1902,NIAGARA ST,BUFFALO,NY,14207,1500,-78.902881,42.935759
Erie,732208,JAC,7-ELEVEN INC,A PLUS #40185H,1311,SHERIDAN DR,BUFFALO,NY,14217,2400,-78.88602,42.980798
Kings,610670,JAC,FM&A FOOD MARKET LLC,BRAVO SUPERMARKET,5818,4TH AVE,BROOKLYN,NY,11220,4000,-74.017798,40.641616
Rensselaer,380093,JAC,DEFAZIO ROCCO,DEFAZIO IMPORTS,264,4TH STREET,TROY,NY,12180,2000,-73.69076,42.723322
Nassau,287840,JAC,KOSHER CABANA INC,NASSAU KOSHER MEATS,495-497,BELLMORE AVE,EAST MEADOW,NY,11554,2500,-73.568811,40.705504
Schoharie,430094,JAC,PERRONES FARM INC,PERRONES FARM,2447,RT 7,COBLESKILL,NY,12043,1100,-74.440364,42.680911
Kings,718725,JAC,AUTUMN DELI GROCERY CORP,AUTUMN DELI GROCERY,120,AUTUMN AVENUE,BROOKLYN,NY,11208,2000,-73.871034,40.687304
Queens,740368,JAC,GAZALI EXPRESS GRILL & DELI CORP,GAZALI EXPRESS GRILL &,19-09,MOTT AVENUE,FAR ROCKAWAY,NY,11691,2500,-73.752103,40.603804
Erie,142749,JAC,XPRESS LANE 1 INC,XPRESS LANE 1,749,JEFFERSON AVE,BUFFALO,NY,14204,1628,-78.853965,42.895515
Bronx,745556,JAC,BRONX DELI GROCERY CORP,BRONX DELI GROCERY,285,E 165TH ST,BRONX,NY,10456,1200,-73.915796,40.829083
New York,735881,JAC,1933 DELI GROCERY CORP,1933 DELI GROCERY,1933,MADISON AVE,NEW YORK,NY,10035,600,-73.941069,40.805196
Monroe,729332,JAC,QUINTANA ENTERPRISE INC,QUINTANA MINI MART,1688,CLIFFORD AVE,ROCHESTER,NY,14609,0,-77.576575,43.175802
Rensselaer,719680,JAC,STEWARTS SHOPS CORP,STEWARTS SHOPS #158,3516,US 20,NASSAU,NY,12123,0,-73.618509,42.517689
Kings,750184,JAC,QAMAR FOOD CORP,QAMAR FOOD,1505,SAINT JOHNS PL,BROOKLYN,NY,11213,0,-73.927899,40.670413
Bronx,724178,JAC,LOLAS DELI & GROCERY CORP,LOLAS DELI & GROCERY,4008,BRONXWOOD AVE,BRONX,NY,10466,0,-73.854197,40.886924
Suffolk,747941,JAC,EL  CAMPO DELI GROCERY INC,EL CAMPO DELI GROCERY,1133,MONTAUK HWY,MASTIC,NY,11950,0,-72.857274,40.802968
Queens,750833,JAC,KAZI DELI 1 CORP,KAZI DELI 1,114-64,B MERRICK BLVD,JAMAICA,NY,11434,800,-73.778059,40.690026
Schenectady,735218,A,ALDI INC,ALDI #83,303,SARATOGA ROAD,SCHENECTADY,NY,12302,15000,-73.930364,42.873243
